,CoC,Year,Organization Name,Project Name,Project Type,Bed Type,Geo Code,Inventory Type,Total Year Round Beds,Total Seasonal Beds,PIT Count,Total Beds,State,County
47156,CA-604,2014,Housing Authority of the County of Kern,Casa Bella,PSH,,60228,N,39,,0.0,39,CA,Bakersfield
47157,CA-604,2014,Housing Authority of the County of Kern,Casa Nueva S+C,PSH,,60228,C,91,,91.0,91,CA,Bakersfield
47158,CA-604,2014,Housing Authority of the County of Kern,Casa Nueva S+C Bonus,PSH,,60228,C,37,,37.0,37,CA,Bakersfield
47159,CA-604,2014,Housing Authority of the County of Kern,Dulce Hogar TB/S+C,PSH,,60228,C,279,,279.0,279,CA,Bakersfield
47160,CA-604,2014,Housing Authority of the County of Kern,Family Transitional,TH,,60228,C,24,,32.0,24,CA,Bakersfield
47161,CA-604,2014,Housing Authority of the County of Kern,Green Gardens Apts. S+C/SRO,PSH,,60228,C,90,,83.0,90,CA,Bakersfield
47162,CA-604,2014,Housing Authority of the County of Kern,Home First,PSH,,60228,C,36,,21.0,36,CA,Bakersfield
47163,CA-604,2014,Housing Authority of the County of Kern,Home First 2013,PSH,,60228,N,38,,0.0,38,CA,Bakersfield
47164,CA-604,2014,Housing Authority of the County of Kern,Homeless Voucher Program,PSH,,60228,C,207,,207.0,207,CA,Bakersfield
47165,CA-604,2014,Housing Authority of the County of Kern,Lugar de Refugio,PSH,,60228,C,110,,110.0,110,CA,Bakersfield
47166,CA-604,2014,Housing Authority of the County of Kern,Lugar de Refugio Bonus,PSH,,60228,C,22,,22.0,22,CA,Bakersfield
47167,CA-604,2014,Housing Authority of the County of Kern,Park 20th,PSH,,60228,U,42,,,42,CA,Bakersfield
47168,CA-604,2014,Housing Authority of the County of Kern,VASH Voucher Program,PSH,,60228,C,54,,54.0,54,CA,Bakersfield
47169,CA-604,2014,Housing Authority of the County of Kern,VASH Voucher Program #2,PSH,,60228,C,34,,39.0,34,CA,Bakersfield
47170,CA-604,2014,Housing Authority of the County of Kern,VASH Voucher Program #3,PSH,,60228,C,29,,23.0,29,CA,Bakersfield
47171,CA-604,2014,Housing Authority of the County of Kern,VASH Voucher Program #4,PSH,,60228,C,34,,25.0,34,CA,Bakersfield
47172,CA-604,2014,Kern County Mental Health,Kern Linkage Program,PSH,,60228,C,10,,10.0,10,CA,Bakersfield
47173,CA-604,2014,The Mission at Kern County,HIS Center,ES,F,60228,C,200,0.0,155.0,200,CA,Bakersfield
47174,CA-604,2014,The Mission at Kern County,Men's Aftercare Program,TH,,60228,N,15,,13.0,15,CA,Bakersfield
47175,CA-604,2014,The Mission at Kern County,Men's Residential,TH,,60228,C,32,,27.0,32,CA,Bakersfield
47176,CA-604,2014,The Mission at Kern County,Women's Aftercare Program,TH,,60228,N,5,,3.0,5,CA,Bakersfield
47177,CA-604,2014,The Mission at Kern County,Women's Residential,TH,,60228,C,44,,21.0,44,CA,Bakersfield
47178,CA-604,2014,Women's Center - High Desert,Transitional Housing Program,TH,,69029,C,18,,12.0,18,CA,Kern County
47179,CA-604,2014,Women's Center - High Desert,Women's & Children's Shelter,ES,F,69029,C,34,0.0,8.0,34,CA,Kern County
47180,CA-519,2014,Butte County Department of Behavioral Health,BHAP,PSH,,69007,C,6,,3.0,6,CA,Butte County
47181,CA-519,2014,Butte County Department of Behavioral Health,LINK Permanent Housing Bonus,PSH,,69007,C,3,,3.0,3,CA,Butte County
47182,CA-519,2014,Butte County Department of Behavioral Health,MHSA Master Lease Program,PSH,,69007,C,5,,1.0,5,CA,Butte County
47183,CA-519,2014,Butte County Department of Behavioral Health,SEARCH II - SHP,PSH,,69007,C,5,,3.0,5,CA,Butte County
47184,CA-519,2014,Butte County Department of Behavioral Health,SEARCH II Permanent Housing Bonus,PSH,,69007,C,3,,2.0,3,CA,Butte County
47185,CA-519,2014,Butte County Department of Behavioral Health,SEARCH III,PSH,,69007,C,3,,3.0,3,CA,Butte County
47186,CA-519,2014,Butte County Department of Behavioral Health,SEARCH Samaritan Bonus,PSH,,69007,C,4,,3.0,4,CA,Butte County
47187,CA-519,2014,Butte County Department of Behavioral Health,TAY Transitional Housing,TH,,69007,N,3,,3.0,3,CA,Butte County
47188,CA-519,2014,Caminar,Avenida House,PSH,,60684,C,14,,14.0,14,CA,Chico
47189,CA-519,2014,Catalyst Domestic Violence Services,Catalyst Transitional Housing Cottage Program,TH,,60684,C,8,,4.0,8,CA,Chico
47190,CA-519,2014,Catalyst Domestic Violence Services,Women's DV Shelter,ES,F,60684,C,28,,21.0,28,CA,Chico
47191,CA-519,2014,Chico Community Shelter Partnership,Torres Shelter,ES,F,60684,C,120,0.0,103.0,120,CA,Chico
47192,CA-519,2014,Community Action Agency of Butte County Inc.,Esplanade House PH - Phase 2,PSH,,60684,C,52,,52.0,52,CA,Chico
47193,CA-519,2014,Community Action Agency of Butte County Inc.,Esplanade House TH - Phase 1,TH,,60684,C,40,,40.0,40,CA,Chico
47194,CA-519,2014,Community Action Agency of Butte County Inc.,Esplanade House TH - Phase 1(non-HUD funded),TH,,60684,C,26,,26.0,26,CA,Chico
47195,CA-519,2014,Housing Authority of Butte County,Esplanade House  Shelter Plus Care 13,PSH,,60684,C,36,,36.0,36,CA,Chico
47196,CA-519,2014,Housing Authority of Butte County,HUD-VASH,PSH,,69007,C,105,,86.0,105,CA,Butte County
47197,CA-519,2014,Housing Authority of Butte County,Search South - SPC,PSH,,69007,C,5,,5.0,5,CA,Butte County
47198,CA-519,2014,Jesus Center,Sabbath House,ES,F,60684,C,25,0.0,22.0,25,CA,Chico
47199,CA-519,2014,Oroville Rescue Mission,Men's Shelter Women and Children's Shelter,ES,F,69007,C,35,0.0,16.0,35,CA,Butte County
47200,CA-519,2014,Oroville Rescue Mission,ORM Transitional Housing,TH,,69007,C,20,,17.0,20,CA,Butte County
47201,CA-519,2014,SHOR,Sojourners House on the Ridge,ES,O,62700,C,0,10.0,9.0,10,CA,Paradise
47202,CA-519,2014,Veterans Executive Corporation to Organize Rehabilitative Services (VECTORS),Jerry L Knight Residential,TH,,60684,C,14,,12.0,14,CA,Chico
47203,CA-523,2014,Colusa County HHS,DHHS Motel Voucher,ES,V,69021,C,3,,2.0,3,CA,Glenn County
47204,CA-523,2014,Colusa Independence,Colusa Independence,TH,,69021,C,19,,14.0,19,CA,Glenn County
47205,CA-523,2014,Crossroads Ministries (Spare-A-Dime),Crossroads,TH,,69035,C,24,,20.0,24,CA,Lassen County
47206,CA-523,2014,Human Response Network,EMERGENCY Housing Shelter,ES,F,69105,C,8,0.0,4.0,8,CA,Trinity County
47207,CA-523,2014,Human Response Network,Transitional Housing,TH,,69105,C,17,,10.0,17,CA,Trinity County
47208,CA-523,2014,Lassen Family Services,Emergency Shelter,ES,F,69035,C,18,,19.0,18,CA,Lassen County
47209,CA-523,2014,Lassen Family Services,Transitional Housing,TH,,69035,C,12,,9.0,12,CA,Lassen County
47210,CA-523,2014,P.A.T.H.,EMERGENCY Housing Shelter,ES,F,69103,C,0,45.0,30.0,45,CA,Tehama County
47211,CA-523,2014,P.A.T.H.,PATH Sale House for Women,TH,,69103,C,15,,14.0,15,CA,Tehama County
47212,CA-523,2014,P.A.T.H.,Transitional Housing Shelter for Men,TH,,69103,C,12,,6.0,12,CA,Tehama County
47213,CA-523,2014,P.A.T.H.,WSDV Shelter,TH,,69021,C,14,,11.0,14,CA,Glenn County
47214,CA-523,2014,Plumas Crisis Intervention and Resource Center,Mental Health Cabin,TH,,69063,C,1,,1.0,1,CA,Plumas County
47215,CA-523,2014,Plumas Crisis Intervention and Resource Center,PCIRC DV shelter,ES,F,69063,C,8,,2.0,8,CA,Plumas County
47216,CA-523,2014,Plumas Crisis Intervention and Resource Center,Transitional Housing Program,TH,,69063,C,2,,1.0,2,CA,Plumas County
47217,CA-512,2014,City of Redwood City,Main Street Apartments,PSH,,62976,C,5,,0.0,5,CA,Redwood City
47218,CA-512,2014,Comm.Ov.Violence Abuse,Casa de Sor Juana Ines,TH,,63312,C,34,,24.0,34,CA,San Mateo
47219,CA-512,2014,Comm.Ov.Violence Abuse,CORA Emergency Shelter,ES,F,63312,C,22,0.0,21.0,22,CA,San Mateo
47220,CA-512,2014,Home and Hope,Rotating Shelter,ES,F,69081,C,20,0.0,15.0,20,CA,San Mateo County
47221,CA-512,2014,Housing Authority of SM County,Family Unification Program Vouchers,PSH,,69081,C,3,,3.0,3,CA,San Mateo County
47222,CA-512,2014,Housing Authority of SM County,Housing Readiness Vouchers,PSH,,69081,C,125,,120.0,125,CA,San Mateo County
47223,CA-512,2014,Housing Authority of SM County,Shelter Plus Care SRA (SP2),PSH,,69081,C,73,,79.0,73,CA,San Mateo County
47224,CA-512,2014,Housing Authority of SM County,Shelter Plus Care TRA (SP 10),PSH,,69081,C,136,,132.0,136,CA,San Mateo County
47225,CA-512,2014,Housing Authority of SM County,Shelter Plus Care TRA (SP11),PSH,,69081,C,3,,3.0,3,CA,San Mateo County
47226,CA-512,2014,Housing Authority of SM County,Shelter Plus Care TRA (SP12),PSH,,69081,C,4,,4.0,4,CA,San Mateo County
47227,CA-512,2014,Housing Authority of SM County,Shelter Plus Care TRA (SP13),PSH,,69081,C,4,,4.0,4,CA,San Mateo County
47228,CA-512,2014,Housing Authority of SM County,Shelter Plus Care TRA (SP9),PSH,,69081,C,5,,5.0,5,CA,San Mateo County
47229,CA-512,2014,Housing Authority of SM County,Supportive Housing Program (SHP3),PSH,,69081,C,43,,40.0,43,CA,San Mateo County
47230,CA-512,2014,Housing Authority of SM County,VASH Vouchers,PSH,,69081,C,44,,44.0,44,CA,San Mateo County
47231,CA-512,2014,Housing Authority of SM County,VASH Vouchers - Expansion,PSH,,69081,C,29,,29.0,29,CA,San Mateo County
47232,CA-512,2014,Human Services Agency,CalWORKs Vouchers,ES,V,69081,C,2,0.0,2.0,2,CA,San Mateo County
47233,CA-512,2014,Mental Health Association,Belmont Apartments,PSH,,69081,C,24,,24.0,24,CA,San Mateo County
47234,CA-512,2014,Mental Health Association,Cedar Street Apartments,PSH,,62976,C,14,,14.0,14,CA,Redwood City
47235,CA-512,2014,Mental Health Association,Spring Street Emergency Shelter,ES,F,62976,C,16,0.0,15.0,16,CA,Redwood City
47236,CA-512,2014,Mental Health Association,Spring Street Transitional Housing,TH,,62976,C,7,,7.0,7,CA,Redwood City
47237,CA-512,2014,MidPen Housing,2000 Delaware,PSH,,63312,C,20,,21.0,20,CA,San Mateo
47238,CA-512,2014,MidPen Housing,636 El Camino,PSH,,63564,C,29,,28.0,29,CA,South San Francisco
47239,CA-512,2014,Project We H.O.P.E,We H.O.P.E Shelter,ES,F,63312,C,50,0.0,48.0,50,CA,San Mateo
47240,CA-512,2014,Samaritan House,Safe Harbor Emergency,ES,F,63564,C,30,0.0,32.0,39,CA,South San Francisco
47241,CA-512,2014,Samaritan House,Safe Harbor Transitional,TH,,63564,C,60,,53.0,60,CA,South San Francisco
47242,CA-512,2014,Service League,Hope House for Men,TH,,62976,C,6,,6.0,6,CA,Redwood City
47243,CA-512,2014,Shelter Network,Bridges,TH,,69081,C,44,,43.0,44,CA,San Mateo County
47244,CA-512,2014,Shelter Network,ESG RRH Program,RRH,,69081,C,13,,13.0,13,CA,San Mateo County
47245,CA-512,2014,Shelter Network,Family Crossroads,TH,,60930,C,56,,49.0,56,CA,Daly City
47246,CA-512,2014,Shelter Network,First Step for Families,TH,,63312,C,148,,111.0,148,CA,San Mateo
47247,CA-512,2014,Shelter Network,Haven Family House,TH,,69081,C,91,,66.0,91,CA,San Mateo County
47248,CA-512,2014,Shelter Network,HCHV/EH - First Step,ES,F,63312,C,12,,12.0,12,CA,San Mateo
47249,CA-512,2014,Shelter Network,HCHV/EH - Haven Family House,ES,F,69081,C,15,,15.0,15,CA,San Mateo County
47250,CA-512,2014,Shelter Network,HCHV/EH - Maple Street,ES,F,62976,C,20,,20.0,20,CA,Redwood City
47251,CA-512,2014,Shelter Network,HCHV/EH - Redwood Family House,ES,F,62976,C,4,,4.0,4,CA,Redwood City
47252,CA-512,2014,Shelter Network,Maple Street,TH,,62976,C,54,,47.0,54,CA,Redwood City
47253,CA-512,2014,Shelter Network,Motel Voucher Program,ES,V,69081,C,37,0.0,37.0,37,CA,San Mateo County
47254,CA-512,2014,Shelter Network,PUSH Project,PSH,,69081,N,8,,3.0,8,CA,San Mateo County
47255,CA-512,2014,Shelter Network,Redwood Family House,TH,,62976,C,30,,28.0,30,CA,Redwood City
47256,CA-512,2014,Shelter Network,SSVF,RRH,,69081,C,11,,11.0,11,CA,San Mateo County
47257,CA-512,2014,Shelter Network,Stepping Stones,TH,,69081,C,4,,4.0,4,CA,San Mateo County
47258,CA-512,2014,Shelter Network,Vendome Hotel,PSH,,63312,C,11,,11.0,11,CA,San Mateo
47259,CA-512,2014,Telecare,MHSA PH Program (Master Leasing),PSH,,69081,C,83,,83.0,83,CA,San Mateo County
47260,CA-512,2014,VA Menlo Park,CWT/TR - Compensated Work Therapy TH,TH,,69081,C,10,,7.0,10,CA,San Mateo County
47261,CA-512,2014,VA Menlo Park,VADOM - Menlo Park,ES,F,69081,C,70,,44.0,70,CA,San Mateo County
47262,CA-512,2014,Youth & Family Enrich.Srv,Day Break,TH,,62976,C,10,,9.0,10,CA,Redwood City
47263,CA-512,2014,Youth & Family Enrich.Srv,Youth House South,ES,F,62976,C,6,,6.0,6,CA,Redwood City
47264,CA-521,2014,Davis Community Meals,Cold Weather Shelter,ES,F,60942,C,0,8.0,6.0,8,CA,Davis
47265,CA-521,2014,Davis Community Meals,Emergency Shelter,ES,F,60942,C,2,0.0,2.0,2,CA,Davis
47266,CA-521,2014,Davis Community Meals,Family Transitional Housing Program,TH,,60942,C,34,,15.0,34,CA,Davis
47267,CA-521,2014,Davis Community Meals - City of Davis,Transitional Housing for Men and Women,TH,,60942,C,16,,9.0,16,CA,Davis
47268,CA-521,2014,Davis Community Meals - Yolo County Housing,Cesar Chavez Plaza,PSH,,60942,C,32,,32.0,32,CA,Davis
47269,CA-521,2014,Empower Yolo (SADVC),Wallace & Vannucci House,ES,F,69113,C,35,0.0,27.0,35,CA,Yolo County
47270,CA-521,2014,EMQ Families First,Yolo Crisis Nursery,ES,F,60942,C,3,0.0,0.0,3,CA,Davis
47271,CA-521,2014,Fourth & Hope,EM,TH,,64134,C,12,,12.0,12,CA,Woodland
47272,CA-521,2014,Fourth & Hope,Emergency Shelter,ES,F,64134,C,50,0.0,44.0,50,CA,Woodland
47273,CA-521,2014,Fourth & Hope,HCHV/EH - Fourth & Hope ESS,ES,F,64134,C,5,,6.0,5,CA,Woodland
47274,CA-521,2014,Fourth & Hope,HCHV/RT-Walter's House,ES,F,64134,C,4,,0.0,4,CA,Woodland
47275,CA-521,2014,Fourth & Hope,Permanent Housing,PSH,,64134,C,9,,9.0,9,CA,Woodland
47276,CA-521,2014,Fourth & Hope,Singles Transitional Housing,TH,,64134,C,28,,12.0,28,CA,Woodland
47277,CA-521,2014,Fourth & Hope - City of Woodland,Family Transitional Housing,TH,,64134,C,56,,36.0,56,CA,Woodland
47278,CA-521,2014,Fourth & Hope - City of Woodland,PSH  - CH Families,PSH,,64134,C,9,,9.0,9,CA,Woodland
47279,CA-521,2014,Fourth & Hope - City of Woodland,PSH CH Individuals,PSH,,64134,C,4,,5.0,4,CA,Woodland
47280,CA-521,2014,Fourth & Hope - City of Woodland,PSH Reallocation,PSH,,64134,U,2,,,2,CA,Woodland
47281,CA-521,2014,Fourth & Hope - City of Woodland,Walter's House SHP,TH,,64134,C,12,,6.0,12,CA,Woodland
47282,CA-521,2014,Interfaith Rotating Winter Shelter of Davis,Interfaith Rotating Winter Shelter,ES,O,60942,C,0,25.0,25.0,25,CA,Davis
47283,CA-521,2014,The Center for Families (Yolo Family Resource Center),Rapid ReHousing,RRH,,64134,N,48,,48.0,48,CA,Woodland
47284,CA-521,2014,Turning Point Community Programs,HSS - Emergency Housing,ES,V,69113,C,0,0.0,1.0,1,CA,Yolo County
47285,CA-521,2014,Turning Point Community Programs,HSS - Permanent Supportive Housing,PSH,,60942,C,19,,19.0,19,CA,Davis
47286,CA-521,2014,Turning Point Community Programs - Yolo County Housing,Meadowlark,TH,,69113,C,4,,2.0,4,CA,Yolo County
47287,CA-521,2014,Turning Point Community Programs - Yolo County Housing,Trinity,TH,,64134,C,4,,4.0,4,CA,Woodland
47288,CA-521,2014,United Christian Centers,Emergency Shelter,ES,F,69113,U,42,,,42,CA,Yolo County
47289,CA-521,2014,United Christian Centers,Family Transitional Housing,TH,,69113,C,35,,33.0,35,CA,Yolo County
47290,CA-521,2014,Yolo Community Care Continuum,Supportive Housing Program,PSH,,64134,C,9,,8.0,9,CA,Woodland
47291,CA-521,2014,Yolo County DESS - Yolo County Housing,Transitional Housing Placement Plus,TH,,60942,C,6,,4.0,6,CA,Davis
47292,CA-525,2014,Community Resource Center,Emergency Shelter,ES,O,69017,C,0,45.0,45.0,45,CA,El Dorado County
47293,CA-525,2014,Community Resource Center,Susie's House,TH,,69017,C,1,,1.0,1,CA,El Dorado County
47294,CA-525,2014,Hope House,Hope House,TH,,69017,C,15,,15.0,15,CA,El Dorado County
47295,CA-525,2014,Live Violence Free,Hope House,TH,,69017,C,10,,6.0,10,CA,El Dorado County
47296,CA-525,2014,Live Violence Free,Serenity House,ES,F,69017,C,10,,2.0,10,CA,El Dorado County
47297,CA-525,2014,Mental Health,New Directions,TH,,69017,C,22,,22.0,22,CA,El Dorado County
47298,CA-525,2014,Mother Theresa Maternity,Maternity Home,TH,,69017,C,6,,4.0,6,CA,El Dorado County
47299,CA-525,2014,New Morning,Youth Shelter,ES,F,69017,C,12,,6.0,12,CA,El Dorado County
47300,CA-525,2014,Progress House,Transitional Living,TH,,69017,C,6,,6.0,6,CA,El Dorado County
47301,CA-525,2014,Tahoe Youth and Family Services,Youth Shelter,ES,F,69017,C,4,,4.0,4,CA,El Dorado County
47302,CA-525,2014,The Center for Violence Free Relationships,The Center Domestic Violence Shelter,ES,F,69017,C,18,,0.0,18,CA,El Dorado County
47303,CA-525,2014,Tree House Ministries,Tree House,TH,,69017,C,21,,21.0,21,CA,El Dorado County
47304,CA-525,2014,United Outreach,Emergency Beds,ES,V,69017,C,8,,8.0,8,CA,El Dorado County
47305,CA-525,2014,United Outreach,Transitional Housing,TH,,69017,C,6,,6.0,6,CA,El Dorado County
47306,CA-514,2014,AspiraNet,AspiraNet Permanent Supportive Housing,PSH,,61410,N,10,,4.0,10,CA,Fresno
47307,CA-514,2014,Community Action Partnership of Madera,Martha Diaz Shelter,ES,F,62166,C,18,,1.0,18,CA,Madera
47308,CA-514,2014,Community Action Partnership of Madera,Shunammite Place,PSH,,62166,C,15,,14.0,15,CA,Madera
47309,CA-514,2014,County of Fresno ETA,VOUCHERS,ES,V,61410,C,57,0.0,24.0,57,CA,Fresno
47310,CA-514,2014,County of Madera,Cal Works ETA,ES,V,62166,C,12,0.0,12.0,12,CA,Madera
47311,CA-514,2014,Fresno EOC,EOC ESG,RRH,,61410,N,23,,23.0,23,CA,Fresno
47312,CA-514,2014,Fresno EOC,PHeonix,PSH,,61410,U,35,,,35,CA,Fresno
47313,CA-514,2014,Fresno EOC,Sanctuary Youth Shelter,ES,F,61410,C,12,0.0,4.0,12,CA,Fresno
47314,CA-514,2014,Fresno EOC,TLC 1,TH,,61410,C,24,,29.0,24,CA,Fresno
47315,CA-514,2014,Fresno EOC,TLC 2,TH,,61410,C,20,,14.0,20,CA,Fresno
47316,CA-514,2014,Fresno EOC,TLC 3,TH,,61410,C,40,,31.0,40,CA,Fresno
47317,CA-514,2014,Fresno Housing Authority,Fresno First Step Homes,ES,V,61410,C,73,0.0,73.0,73,CA,Fresno
47318,CA-514,2014,Fresno Housing Authority,VASH Fresno,PSH,,61410,C,241,,224.0,241,CA,Fresno
47319,CA-514,2014,Fresno Housing Authority,VASH Fresno,PSH,,61410,N,79,,25.0,79,CA,Fresno
47320,CA-514,2014,Housing Authority City of Fresno,Alta Monte,PSH,,61410,C,29,,28.0,29,CA,Fresno
47321,CA-514,2014,Housing Authority City of Fresno,S+C I,PSH,,61410,C,24,,21.0,24,CA,Fresno
47322,CA-514,2014,Housing Authority City of Fresno,S+C II,PSH,,61410,C,85,,66.0,85,CA,Fresno
47323,CA-514,2014,Housing Authority City of Fresno,S+C III,PSH,,61410,C,36,,31.0,36,CA,Fresno
47324,CA-514,2014,Housing Authority City of Fresno,S+C IV,PSH,,61410,C,56,,54.0,56,CA,Fresno
47325,CA-514,2014,Housing Authority City of Fresno,Santa Clara,PSH,,61410,C,24,,22.0,24,CA,Fresno
47326,CA-514,2014,Housing Authority City of Fresno,Santa Clara  B,PSH,,61410,C,24,,27.0,24,CA,Fresno
47327,CA-514,2014,Housing Authority City of Fresno,Trinity Project,PSH,,61410,C,20,,20.0,20,CA,Fresno
47328,CA-514,2014,Madera Rescue Mission,Discipleship Program,TH,,62166,C,24,,18.0,24,CA,Madera
47329,CA-514,2014,Madera Rescue Mission,Family Emergency Shelter,ES,F,62166,C,20,,9.0,20,CA,Madera
47330,CA-514,2014,Madera Rescue Mission,Men's Emergency Shelter,ES,F,62166,C,76,0.0,55.0,76,CA,Madera
47331,CA-514,2014,Madera Rescue Mission,Women & Children Emergency Shelter,ES,F,62166,C,32,0.0,6.0,32,CA,Madera
47332,CA-514,2014,Madera Rescue Mission,Womens Transitional,TH,,62166,C,8,,5.0,8,CA,Madera
47333,CA-514,2014,Marjaree Mason Center,Clovis Shelter,TH,,60756,N,18,,18.0,18,CA,Clovis City
47334,CA-514,2014,Marjaree Mason Center,Domestic Violence Shelter,ES,F,61410,C,93,0.0,72.0,93,CA,Fresno
47335,CA-514,2014,Marjaree Mason Center,Downtown Transition,TH,,61410,C,16,,17.0,16,CA,Fresno
47336,CA-514,2014,Marjaree Mason Center,Next Step,TH,,61410,C,8,,7.0,8,CA,Fresno
47337,CA-514,2014,Marjaree Mason Center,Olson House,TH,,69019,C,17,,5.0,17,CA,Fresno County
47338,CA-514,2014,Mental Health Systems Inc.,Fresno Housing Plus II,PSH,,61410,C,24,,24.0,24,CA,Fresno
47339,CA-514,2014,Poverello House,Naomi's House,SH,,61410,C,24,,23.0,24,CA,Fresno
47340,CA-514,2014,Spirit of Woman,SOW SHP,TH,,61410,C,19,,11.0,19,CA,Fresno
47341,CA-514,2014,The Housing Authority of the City of Madera,VASH Madera,PSH,,62166,C,85,,73.0,85,CA,Madera
47342,CA-514,2014,Turning Point (TPOCC),Family Villa,PSH,,61410,C,104,,103.0,104,CA,Fresno
47343,CA-514,2014,Turning Point (TPOCC),New Outlook,TH,,61410,C,194,,161.0,194,CA,Fresno
47344,CA-514,2014,Turning Point (TPOCC),STASIS,PSH,,61410,C,28,,26.0,28,CA,Fresno
47345,CA-514,2014,Turning Point (TPOCC),TLC,TH,,61410,C,30,,29.0,30,CA,Fresno
47346,CA-514,2014,VA Central CA Health Care System,HCHV/RT- Redux House,ES,F,61410,C,36,0.0,36.0,36,CA,Fresno
47347,CA-514,2014,VA Central CA Health Care System,HCHV/RT-Thompson Veterans Home,ES,F,61410,C,6,,5.0,6,CA,Fresno
47348,CA-514,2014,Valley Teen Ranch,Transitional Living Home,TH,,61410,C,4,,3.0,4,CA,Fresno
47349,CA-514,2014,West Care,ESG,RRH,,61410,N,7,,7.0,7,CA,Fresno
47350,CA-514,2014,West Care,GPD HomeFront,TH,,61410,C,15,,17.0,15,CA,Fresno
47351,CA-514,2014,West Care,GPD Veteran's Plaza,TH,,61410,C,28,,24.0,28,CA,Fresno
47352,CA-514,2014,West Care,SSVF,RRH,,61410,C,23,,23.0,23,CA,Fresno
47353,CA-514,2014,WestCare,Project Lift Off,PSH,,61410,U,45,,,45,CA,Fresno
47354,CA-612,2014,Ascencia,Ascencia Winter Shelter Program,ES,O,61464,C,0,80.0,77.0,80,CA,Glendale
47355,CA-612,2014,Ascencia,Emergency Shelter,ES,F,61464,C,40,0.0,26.0,40,CA,Glendale
47356,CA-612,2014,Ascencia,Family Transitional Housing,TH,,61464,C,34,,29.0,34,CA,Glendale
47357,CA-612,2014,Ascencia,Next Step Program,PSH,,61464,C,8,,7.0,8,CA,Glendale
47358,CA-612,2014,Door of Hope,Hamilton Court,TH,,61464,C,40,,40.0,40,CA,Glendale
47359,CA-612,2014,Glendale Housing Authority,1998 and 1999 Shelter Plus Care Program,PSH,,61464,C,25,,26.0,25,CA,Glendale
47360,CA-612,2014,Glendale Housing Authority,2001 Shelter Plus Care Program,PSH,,61464,C,16,,12.0,16,CA,Glendale
47361,CA-612,2014,Glendale Housing Authority,2005 Shelter Plus Care Program,PSH,,61464,C,4,,4.0,4,CA,Glendale
47362,CA-612,2014,Glendale Housing Authority,2009 Shelter Plus Care Program,PSH,,61464,C,3,,4.0,3,CA,Glendale
47363,CA-612,2014,Glendale Housing Authority,2010 Shelter Plus Care Program,PSH,,61464,C,3,,3.0,3,CA,Glendale
47364,CA-612,2014,Glendale Housing Authority,2011 Shelter Plus Care Program,PSH,,61464,C,3,,4.0,3,CA,Glendale
47365,CA-612,2014,Glendale YWCA,Sunrise Village,ES,F,61464,C,10,0.0,4.0,10,CA,Glendale
